track.name,track.artist,category,track.duration_ms
Passionate,AJ Mitchell,Pop,163400
High,Stephen Sanchez,Pop,161567
Eras Of Us,FLETCHER,Pop,168668
"Everywhere, Everything (with Gracie Abrams)",Noah Kahan,Pop,257668
run for the hills,Tate McRae,Pop,143940
I Sent My Therapist To Therapy,Alec Benjamin,Pop,180923
White Glove,Dove Cameron,Pop,150413
Truth or Dare,Tyla,Pop,190392
BLEED,The Kid LAROI,Pop,171566
To Love Someone,Benson Boone,Pop,196260
Passionate,AJ Mitchell,Pop,163400
You’re Losing Me (From The Vault),Taylor Swift,Pop,277831
Lil Boo Thang,Paul Russell,Pop,114233
Perfect Night,LE SSERAFIM,Pop,159080
exes,Tate McRae,Pop,159400
A Night To Remember,beabadoobee,Pop,233388
Different Kind Of Beautiful,Alec Benjamin,Pop,201007
Sand,Dove Cameron,Pop,219584
older,Isabel LaRosa,Pop,137778
this is what autumn feels like,JVKE,Pop,219909
Lovin On Me,Jack Harlow,Pop,138411
Paris,Kenya Grace,Pop,180527
he never will,Alexander Stewart,Pop,171133
Now That We Don't Talk (Taylor's Version) (From The Vault),Taylor Swift,Pop,146436
Killing Me,Conan Gray,Pop,204992
Gimme Love,Sia,Pop,177921
Memory Lane,Zara Larsson,Pop,192133
Sweet Relief,Madison Beer,Pop,161852
Lose Control,Teddy Swims,Pop,210688
Intrusive Thoughts,Natalie Jane,Pop,201058
something to remember,Matt Hansen,Pop,162224
Only In My Mind,Kenya Grace,Pop,161137
One Of Your Girls,Troye Sivan,Pop,181481
Angels in Tibet,Amaarae,Pop,142613
Drama,aespa,Pop,214973
Agora Hills,Doja Cat,Pop,265360
if u think i'm pretty,Artemas,Pop,128205
Solo,Myles Smith,Pop,199756
You Could Start A Cult (with Lizzy McAlpine),Niall Horan,Pop,194869
Touchy Feely Fool,AJR,Pop,215000
ETA,NewJeans,Pop,151373
AMERICAN HORROR SHOW,SNOW WIFE,Pop,149391
club heaven,Nessa Barrett,Pop,131937
History Of Man,Maisie Peters,Pop,208280
Mosquito,PinkPantheress,Pop,146240
On My Love,Zara Larsson,Pop,222911
LALALALA,Stray Kids,Pop,182224
Love U Like That,Lauv,Pop,211733
Single Soon,Selena Gomez,Pop,171655
Mama's Boy,Dominic Fike,Pop,155721
Bathroom,Montell Fish,Pop,208000
Back On 74,Jungle,Pop,209482
PUPPET SHOW,XG,Pop,199960
making the bed,Olivia Rodrigo,Pop,198866
Mirage - for Assassin's Creed Mirage,OneRepublic,Pop,133183
Houdini,Dua Lipa,Pop,185917
Cedar,Gracie Abrams,Pop,252850
Lovesick,Laufey,Pop,225360
Dead Man,David Kushner,Pop,274870
Black Friday,Tom Odell,Pop,221510
Something Real,Post Malone,Pop,205287
One in a Million,Bebe Rexha,Pop,160529
Behind,Myles Smith,Pop,198688
You & Me,JENNIE,Pop,179164
Dientes,J Balvin,Pop,166426
MONACO,Bad Bunny,Pop,267194
Angel Numbers / Ten Toes,Chris Brown,Pop,306847
cross my heart,Artemas,Pop,146216
Lovin On Me,Jack Harlow,Pop,138411
LUVA,Kaza,Pop,176438
Casanova,Soolking,Pop,189090
IT'S GETTING HOT,NLE Choppa,Pop,134424
MONEY AND VIBES,Nemzzz,Pop,122253
Your Number,Ayo Jay,Pop,204081
soso,Omah Lay,Pop,183056
Angels in Tibet,Amaarae,Pop,142613
Highs & Lows,Prinz,Pop,124791
Water,Tyla,Pop,200255
THIS YEAR (Blessings),Victor Thompson,Pop,126206
2003,Liaze,Pop,136280
Pse,Dardan,Pop,165000
Noch einmal,Jazeek,Pop,146526
City Boys,Burna Boy,Pop,153346
BELLAKEO,Peso Pluma,Pop,197333
"Soweto (with Don Toliver, Rema & Tempoe)",Victony,Pop,219500
Ja sagen,Hava,Pop,165000
Big FU,David Guetta,Pop,161770
Jericho,Iniko,Pop,158133
Oh My,Fireboy DML,Pop,182307
If It's Lovin' That You Want,Rihanna,Pop,208106
Get Down,Zymba,Pop,138679
DILUVIO,Rauw Alejandro,Pop,197052
Dem Time Deh,Sean Paul,Pop,167191
IT GIRL,Aliyah's Interlude,Pop,161760
Strangers,Kenya Grace,Pop,172964
if u think i'm pretty,Artemas,Pop,128205
Me & U,Tems,Pop,192935
Engel,Rua,Pop,154909
ALLEINE - Brutalismus 3000 RMX,Yung Hurn,Pop,189120
Winterlove - Sped Up,Maikel,Pop,122057
superswag pt. 1,ilyproxy,Pop,177850
Cheatcode,Filow,Pop,135529
es tut mir leid,cy4ne,Pop,98475
Baby Blizzard,Baby B3ns,Pop,125973
Herzcrash,Baby B3ns,Pop,117523
ZEHN NACH DREI,LiJon,Pop,136513
TOXISCH,Laer Xirtam,Pop,146244
FRAGEN,AMANDUS 99,Pop,119160
Mein Herz,LEDU,Pop,138646
Delinquent,Lyran Dasz,Pop,144007
grabbesuch,pink luu,Pop,96000
sonnenbank.mp3,YAKARY,Pop,121649
This Is The Life,LIZOT,Pop,131388
Ja sagen,Hava,Pop,165000
Alles ist relativ,BIG TIM,Pop,126605
Lovin On Me,Jack Harlow,Pop,138411
Vois sur ton chemin - Techno Mix,BENNETT,Pop,178156
Angel Numbers / Ten Toes,Chris Brown,Pop,306847
2003,Liaze,Pop,136280
Meine 1,1986zig,Pop,184826
Auf dem Weg,Mikael,Pop,128500
I Can Feel,Leony,Pop,173360
exes,Tate McRae,Pop,159400
Ein Traum,Bosse,Pop,169500
Water,Tyla,Pop,200255
Strangers,Kenya Grace,Pop,172964
Houdini,Dua Lipa,Pop,185917
Paint The Town Red,Doja Cat,Pop,231750
Komet,Udo Lindenberg,Pop,167356
greedy,Tate McRae,Pop,131872
sonnenbank.mp3,YAKARY,Hip-Hop,121649
112,Jazeek,Hip-Hop,146808
Airberlin,Pashanim,Hip-Hop,165493
14 PASSENGER,reezy,Hip-Hop,146040
BLEI,YAKARY,Hip-Hop,160740
Ms. Jackson,Pashanim,Hip-Hop,147586
BANDIT,Bobby Vandamme,Hip-Hop,140508
Baby Schrei,YAKARY,Hip-Hop,207307
5ive on it,KALIM,Hip-Hop,132631
Schmetterling,Olexesh,Hip-Hop,179593
Nostalgie,Pajel,Hip-Hop,170607
Erster Song,Pashanim,Hip-Hop,144386
Crash Dummy,BHZ,Hip-Hop,172136
Ferrari Motor,Olexesh,Hip-Hop,184503
La 3youne,Zuna,Hip-Hop,187574
Summertime,Kontra K,Hip-Hop,195465
Penelope,Dardan,Hip-Hop,165000
nicht nachmachen!!,Ski Aggu,Hip-Hop,149799
hustler,KALIM,Hip-Hop,116666
Cold Princess,Luciano,Hip-Hop,153600
KETAMIN,YAKARY,Hip-Hop,172245
Montpellier,Bobby Vandamme,Hip-Hop,159764
WE THE HOTTEST IN HERE,reezy,Hip-Hop,118000
Ein Schluck,Teven,Hip-Hop,134545
Handy brennt…,Azet,Hip-Hop,166198
BLEI,YAKARY,Hip-Hop,160740
112,Jazeek,Hip-Hop,146808
Schmetterling,Olexesh,Hip-Hop,179593
Airberlin,Pashanim,Hip-Hop,165493
Heartless,Faroon,Hip-Hop,133692
LeaveMe_,Ufo361,Hip-Hop,122125
Montpellier,Bobby Vandamme,Hip-Hop,159764
Nostalgie,Pajel,Hip-Hop,170607
Der Libanese,Zuna,Hip-Hop,135332
Du liebst ein G…,Azet,Hip-Hop,156801
Gib ihm,O.G.,Hip-Hop,156363
Baby Schrei,YAKARY,Hip-Hop,207307
outside,KALIM,Hip-Hop,113683
nicht so wie ich,KALIM,Hip-Hop,110402
Ferrari Motor,Olexesh,Hip-Hop,184503
Schneemann,Nizi19,Hip-Hop,155750
Bandobaby,Sosa La M,Hip-Hop,103920
Anders,Dante YN,Hip-Hop,129332
Peoplepleasing,makko,Hip-Hop,162760
Lass uns feiern,Booz,Hip-Hop,177187
wya?,Gola Gianni,Hip-Hop,118285
FEEN,NUGAT,Hip-Hop,213193
DODO,METRICKZ,Hip-Hop,155322
Sorry Mama Papa,Florentina,Hip-Hop,153696
wer wir waren,Nisa,Hip-Hop,150523
Vernetzt,SAIM x CAN,Hip-Hop,134630
Cacio e Pepe,Emilio,Hip-Hop,198560
Eckzimmer,Dea Bbz,Hip-Hop,167926
sonnenbank.mp3,YAKARY,Hip-Hop,121649
Superstars,Jazeek,Hip-Hop,139234
Auf dem Weg,Mikael,Hip-Hop,128500
Pse,Dardan,Hip-Hop,165000
Ku Jena,Ardian Bujupi,Hip-Hop,159013
BABE,BOJAN,Hip-Hop,171990
Licht aus,DANO,Hip-Hop,135697
Vernetzt,SAIM x CAN,Hip-Hop,134630
Papaya,Zuna,Hip-Hop,145027
Killa,Hava,Hip-Hop,168000
All I Need,Luciano,Hip-Hop,187639
Montpellier,Bobby Vandamme,Hip-Hop,159764
TIKI TAKA,Ashafar,Hip-Hop,228844
14 PASSENGER,reezy,Hip-Hop,146040
DIE ZONA,UZI,Hip-Hop,145161
Du liebst ein G…,Azet,Hip-Hop,156801
BLEI,YAKARY,Hip-Hop,160740
Abus Aynek,Miami Yacine,Hip-Hop,135876
Cold Princess,Luciano,Hip-Hop,153600
Niemand,Hava,Hip-Hop,160000
Schmetterling,Olexesh,Hip-Hop,179593
La 3youne,Zuna,Hip-Hop,187574
NEYSE,UZI,Hip-Hop,149940
Noch einmal,Jazeek,Hip-Hop,146526
Heartless,Faroon,Hip-Hop,133692
Der Libanese,Zuna,Hip-Hop,135332
Penelope,Dardan,Hip-Hop,165000
7 Sitzer,Zuna,Hip-Hop,143713
Adieu,CAPO,Hip-Hop,145052
Get Down,Zymba,Hip-Hop,138679
Katile...,Azet,Hip-Hop,152000
Du,Nimo,Hip-Hop,174083
Erwachsen werden,Jamule,Hip-Hop,159799
Take it,Jazeek,Hip-Hop,172105
KETAMIN,YAKARY,Hip-Hop,172245
Se Grita,Morad,Hip-Hop,259627
5ive on it,KALIM,Hip-Hop,132631
mailbox,Dardan,Hip-Hop,174500
PA MU,Dhurata Dora,Hip-Hop,183964
Breaking your heart,Apache 207,Hip-Hop,170579
Summertime,Kontra K,Hip-Hop,195465
sonnenbank.mp3,YAKARY,Hip-Hop,121649
Komet,Udo Lindenberg,Hip-Hop,167356
Ms. Jackson,Pashanim,Hip-Hop,147586
KETAMIN,YAKARY,Hip-Hop,172245
Superstars,Jazeek,Hip-Hop,139234
Sommergewitter,Pashanim,Hip-Hop,138533
Nachts wach,Miksu / Macloud,Hip-Hop,178973
Mangos mit Chili,Nina Chuba,Hip-Hop,134887
Bagchaser Can,Pashanim,Hip-Hop,129412
Party Sahne,Ski Aggu,Hip-Hop,137847
Auf & Ab,Montez,Hip-Hop,165476
Follow,Kontra K,Hip-Hop,145013
Doppel G,Pashanim,Hip-Hop,123146
Neunzig,Apache 207,Hip-Hop,145606
Wildberry Lillet,Nina Chuba,Hip-Hop,131999
In der Nacht,01099,Hip-Hop,179335
Airwaves,Pashanim,Hip-Hop,178932
Beautiful Girl,Luciano,Hip-Hop,178453
All Night,RAF Camora,Hip-Hop,153674
PASS AUF,HoodBlaq,Hip-Hop,205993
Get Down,Zymba,Hip-Hop,138679
Lieben wir,Shirin David,Hip-Hop,155506
Abus Aynek,Miami Yacine,Hip-Hop,135876
Mit Dir,Sido,Hip-Hop,169500
Commitment Issues,RIN,Hip-Hop,111146
Weg von mir,CIVO,Hip-Hop,136666
SHOOT,reezy,Hip-Hop,159836
Killa,Hava,Hip-Hop,168000
Jerry & Tom,Symba,Hip-Hop,180140
Matador,Olexesh,Hip-Hop,139593
Sternzeichen Arrogant,Rosc,Hip-Hop,137482
SUVs,Luciano,Hip-Hop,162026
SUPERMODEL,AK AUSSERKONTROLLE,Hip-Hop,129946
Extasy,187 Strassenbande,Hip-Hop,174021
All I Need,Luciano,Hip-Hop,187639
Vergesse nie die Street,RAF Camora,Hip-Hop,149601
Tempo,01099,Hip-Hop,131122
3065,AK AUSSERKONTROLLE,Hip-Hop,186480
Weisse Orchideen,Samra,Hip-Hop,177208
Ein Auge blau,Peter Fox,Hip-Hop,182396
allein allein,Ufo361,Hip-Hop,154600
Geh meinen Weg,Luciano,Hip-Hop,262893
SITUATION,The Kid LAROI,Hip-Hop,104692
Are You Gone Already,Nicki Minaj,Hip-Hop,270860
Meet you at the Graveyard,Cleffy,Hip-Hop,172137
Anders,Dante YN,Hip-Hop,129332
Single Player,French The Kid,Hip-Hop,175068
In A Minute,Lil Baby,Hip-Hop,200470
LET GO,Central Cee,Hip-Hop,174246
Take it,Jazeek,Hip-Hop,172105
Highs & Lows,Prinz,Hip-Hop,124791
Vernetzt,SAIM x CAN,Hip-Hop,134630
FEEN,NUGAT,Hip-Hop,213193
Summertime,Kontra K,Hip-Hop,195465
Miss You Tonight,J.I the Prince of N.Y,Hip-Hop,152727
Superstars,Jazeek,Hip-Hop,139234
Cold Princess,Luciano,Hip-Hop,153600
Not So Bad (Leans Gone Cold),Rae Sremmurd,Hip-Hop,198904
Licht aus,DANO,Hip-Hop,135697
Notes From A Wrist,d4vd,Hip-Hop,189880
WE THE HOTTEST IN HERE,reezy,Hip-Hop,118000
Nostalgie,Pajel,Hip-Hop,170607
Noch einmal,Jazeek,Hip-Hop,146526
Jerry & Tom,Symba,Hip-Hop,180140
Sobriety,Jessie Murph,Hip-Hop,126361
Suffice,Toosii,Hip-Hop,162303
Home For My Heart,ArrDee,Hip-Hop,158598
Prio,makko,Hip-Hop,174000
Playboys weinen auch,Symba,Hip-Hop,172704
Tagelange Regentropfen,Bobby Vandamme,Hip-Hop,191400
All Night,Prinz,Hip-Hop,136560
EY MA,Shindy,Hip-Hop,132475
Winterlove,Maikel,Hip-Hop,142400
Purple Nights,Eazim,Hip-Hop,168804
Normal ist,CIVO,Hip-Hop,101714
on my way,Luciano,Hip-Hop,215063
SEPTEMBER,Shindy,Hip-Hop,150988
Bandobaby,Sosa La M,Hip-Hop,103920
London Fever,Tayc,Hip-Hop,202106
Hood Said,Lil Durk,Hip-Hop,181621
Can't Get It Back,Prinz,Hip-Hop,167142
IDGAF,Toosii,Hip-Hop,159627
Flu Game,Lil Mosey,Hip-Hop,133906
Sorry Mama Papa,Florentina,Hip-Hop,153696
Breaking your heart,Apache 207,Hip-Hop,170579
Weiche Kissen,Kontra K,Hip-Hop,180173
Kein Licht,CIVO,Hip-Hop,143285
TELESKOP,Vega,Hip-Hop,168870
Summertime,Kontra K,Hip-Hop,195465
Cold Princess,Luciano,Hip-Hop,153600
Auf & Ab,Montez,Hip-Hop,165476
Noch einmal,Jazeek,Hip-Hop,146526
Follow,Kontra K,Hip-Hop,145013
nie wieder normal,CRO,Hip-Hop,197618
Ab & An,GReeeN,Hip-Hop,216719
Nostalgie,Pajel,Hip-Hop,170607
DODO,METRICKZ,Hip-Hop,155322
Jeden Tag mehr,Montez,Hip-Hop,164936
Bester Fehler,ART,Hip-Hop,143773
Playboys weinen auch,Symba,Hip-Hop,172704
Lautlos,Morpheuz,Hip-Hop,173000
Weisse Orchideen,Samra,Hip-Hop,177208
Vernetzt,SAIM x CAN,Hip-Hop,134630
Wenn du mich siehst,RAF Camora,Hip-Hop,173710
Diamond Ring,Jazeek,Hip-Hop,130707
King,Kool Savas,Hip-Hop,169842
1995,Samra,Hip-Hop,166748
Normal ist,CIVO,Hip-Hop,101714
Deine Mutter,Kool Savas,Hip-Hop,183349
Jeder meiner Abis,MAJAN,Hip-Hop,240066
Herz ist kalt,01099,Hip-Hop,127258
Du Fehlst,Eddin,Hip-Hop,155597
Du,Nimo,Hip-Hop,174083
sowas von da (hellwach),Casper,Hip-Hop,150384
Elbe,Bozza,Hip-Hop,195653
HEAVEN,PA Sports,Hip-Hop,157615
Kopf aus,1986zig,Hip-Hop,136120
BALLADE,Loredana,Hip-Hop,155988
Rosenwasser,KC Rebell,Hip-Hop,181106
Wenn du da bist,SkinnyJewlz,Hip-Hop,238163
Party Sahne,Ski Aggu,Hip-Hop,137847
Ms. Jackson,Pashanim,Hip-Hop,147586
PASS AUF,HoodBlaq,Hip-Hop,205993
Neunzig,Apache 207,Hip-Hop,145606
SHOOT,reezy,Hip-Hop,159836
All Night,RAF Camora,Hip-Hop,153674
BRODIES,Ufo361,Hip-Hop,150593
Summertime,Kontra K,Hip-Hop,195465
GELD MACHEN JUNG,Shindy,Hip-Hop,156752
16,Pajel,Hip-Hop,178587
Ein Auge blau,Peter Fox,Hip-Hop,182396
Matador,Olexesh,Hip-Hop,139593
Sidebitch,Nura,Hip-Hop,152206
KETAMIN,YAKARY,Hip-Hop,172245
Gallery Dept,Loredana,Hip-Hop,136615
Glizzy,Jamule,Hip-Hop,187431
Get Down,Zymba,Hip-Hop,138679
Playboys weinen auch,Symba,Hip-Hop,172704
Hallow Kitty,Kwam.E,Hip-Hop,207428
Crash Dummy,BHZ,Hip-Hop,172136
Man Down,Josi,Hip-Hop,180200
Dark Knight,Bushido,Hip-Hop,275650
Bagchaser Can,Pashanim,Hip-Hop,129412
Smarties,Florentina,Hip-Hop,119400
Diamond Ring,Jazeek,Hip-Hop,130707
EXTRAS,Rua,Hip-Hop,151923
Broken Promises,Teven,Hip-Hop,111515
Nightmares,Dante YN,Hip-Hop,149573
JEMAND,Farid Bang,Hip-Hop,143348
Eww,Aisha Vibes,Hip-Hop,147428
Gang,Azet,Hip-Hop,155875
Fruchtsaft,LAYLA,Hip-Hop,120750
Baddest Bitch,Rosa,Hip-Hop,173118
Eine gute Frau,Nura,Hip-Hop,194732
zu viel,Sampagne,Hip-Hop,126523
ANTI,BOUNTY & COCOA,Hip-Hop,144545
on my way,Luciano,Hip-Hop,215063
Let me love you,EstA,Hip-Hop,167889
Noch einmal,Jazeek,Hip-Hop,146526
Auf & Ab,Montez,Hip-Hop,165476
Endorphine,TheDoDo,Hip-Hop,172596
Lautlos,Morpheuz,Hip-Hop,173000
Mit Dir,Sido,Hip-Hop,169500
Deine Schuld,AYLIVA,Hip-Hop,184500
Wenn du mich siehst,RAF Camora,Hip-Hop,173710
7 Stunden,LEA,Hip-Hop,174680
Neben mir,Nina Chuba,Hip-Hop,165990
Ohne Dich,Veysel,Hip-Hop,115333
mailbox,Dardan,Hip-Hop,174500
Warum willst du mich,Ufo361,Hip-Hop,242542
Valentina,METRICKZ,Hip-Hop,200727
Drill LUV,Luciano,Hip-Hop,175880
2 Minuten,Apache 207,Hip-Hop,159533
Kein Licht,CIVO,Hip-Hop,143285
Herz,Sido,Hip-Hop,267560
Fallschirm,Milano,Hip-Hop,154517
late checkout,Sampagne,Hip-Hop,123833
Peoplepleasing,makko,Hip-Hop,162760
Anders,Dante YN,Hip-Hop,129332
Schneemann,Nizi19,Hip-Hop,155750
Jerry & Tom,Symba,Hip-Hop,180140
scheiss drauf,BHZ,Hip-Hop,221368
Airberlin,Pashanim,Hip-Hop,165493
2 Handys,Gola Gianni,Hip-Hop,139130
trompetendrilla,BHZ,Hip-Hop,149643
Prio,makko,Hip-Hop,174000
Lass uns feiern,Booz,Hip-Hop,177187
Remedy,Dante YN,Hip-Hop,168994
Wir machen das,2LADE,Hip-Hop,173952
Blue Zushi,O.G. Pezo,Hip-Hop,119624
Crash Dummy,BHZ,Hip-Hop,172136
Liebe & SIM Karten,Flavio,Hip-Hop,118146
Bandobaby,Sosa La M,Hip-Hop,103920
Sterne nehmen,Souly,Hip-Hop,203076
LOBSTER,Tom Hengst,Hip-Hop,140932
Hin & Her,Rosc,Hip-Hop,142222
Mollakkorde,TM,Hip-Hop,118000
Aperitif,BHZ,Hip-Hop,174232
SCHUHCREME,LUVRE47,Hip-Hop,162288
Cortez,RAPK,Hip-Hop,184436
Lady,Booz,Hip-Hop,121846
ESPRESSO MARTINI,Dennis Dies Das,Hip-Hop,122495
Cartier,RAPK,Hip-Hop,198259
donnerstag,Sampagne,Hip-Hop,104493
wein in wien,Eli Preiss,Hip-Hop,148000
FRUST,HeXer,Hip-Hop,155600
Klassenfahrt,BHZ,Hip-Hop,251387
AGASSI,BILLA JOE,Hip-Hop,125759
KAPPIES IM SLIP,Ski Aggu,Hip-Hop,165577
Kreislauf,Savvy,Hip-Hop,172714
JOGGINGANZUG,Tom Hengst,Hip-Hop,155072
Shoppen,Gola Gianni,Hip-Hop,145777
Bayern,Yungpalo,Hip-Hop,136684
Chrysanthemen,Souly,Hip-Hop,184000
Freitags im Juli,Lyno Nine8,Hip-Hop,133846
Morgen wird besser,kid kapri,Hip-Hop,162252
Ms. Jackson,Pashanim,Hip-Hop,147586
bounce back,Sampagne,Hip-Hop,168198
KEIN STROM,LUVRE47,Hip-Hop,167099
Minimum,Teuterekordz,Hip-Hop,156321
nicht nachmachen!!,Ski Aggu,Hip-Hop,149799
Weit weg,BHZ,Hip-Hop,239992
HAMBURG OST,DXVE,Hip-Hop,143508
Klirr Boom,Teuterekordz,Hip-Hop,179552
Gangfoto,RAPK,Hip-Hop,154782
ITALY,AMIR THE KID,Hip-Hop,132920
Tropical Island,PA69,Hip-Hop,192881
Ferrari Motor,Olexesh,Hip-Hop,184503
Stramm & Unbekannt,RAQI,Hip-Hop,151500
BANDIT,Bobby Vandamme,Hip-Hop,140508
Schmetterling,Olexesh,Hip-Hop,179593
Du liebst ein G…,Azet,Hip-Hop,156801
Der Libanese,Zuna,Hip-Hop,135332
alleine,YAKARY,Hip-Hop,149021
PASS AUF,HoodBlaq,Hip-Hop,205993
Gib ihm,O.G.,Hip-Hop,156363
Handy brennt…,Azet,Hip-Hop,166198
Outro,Lucio101,Hip-Hop,61744
you & i,YAKARY,Hip-Hop,130212
RONALDINHO,Bobby Vandamme,Hip-Hop,155039
Nostalgie,Pajel,Hip-Hop,170607
Fake Luv,YAKARY,Hip-Hop,169611
PARADOX,Safraoui,Hip-Hop,161333
outside,KALIM,Hip-Hop,113683
Gang,Azet,Hip-Hop,155875
Besiktas,YAKARY,Hip-Hop,136381
Papaya,Zuna,Hip-Hop,145027
5ive on it,KALIM,Hip-Hop,132631
FREITAG DER 13.,Farid Bang,Hip-Hop,380929
SCHLAFLOS,OMAR,Hip-Hop,141946
T.S.O.P,YAKARY,Hip-Hop,139866
7 Sitzer,Zuna,Hip-Hop,143713
Tagelange Regentropfen,Bobby Vandamme,Hip-Hop,191400
WIR BLEIBEN WACH,VOLO,Hip-Hop,165000
Jean Paul Gaultier,Luciano,Hip-Hop,144146
FERTIG,Musso,Hip-Hop,148695
Shayateen,Miami Yacine,Hip-Hop,112802
KALI,BOJAN,Hip-Hop,142540
Was macht Gzuz?!,Gzuz,Hip-Hop,178685
nicht so wie ich,KALIM,Hip-Hop,110402
CARRERA,HoodBlaq,Hip-Hop,243711
Buzz Down,Bonez MC,Hip-Hop,161867
Spitze am Berg,Soufian,Hip-Hop,163514
Schlechtes Vorbild,Sido,Hip-Hop,204213
Alles neu,Peter Fox,Hip-Hop,260093
Easy,CRO,Hip-Hop,172208
Die Eine 2005,Die Firma,Hip-Hop,206560
Hurra die Welt geht unter,K.I.Z,Hip-Hop,284693
Augen auf,Sido,Hip-Hop,230906
Kokaina,Miami Yacine,Hip-Hop,201979
Nullkommaneun,SSIO,Hip-Hop,232434
Rhythmus meines Lebens,Kool Savas,Hip-Hop,196946
An Tagen wie diesen,Fettes Brot,Hip-Hop,241666
Ein Affe und ein Pferd,K.I.Z,Hip-Hop,225693
Oh Jonny,Jan Delay,Hip-Hop,219013
Ahnma,Beginner,Hip-Hop,253680
So perfekt,Casper,Hip-Hop,220706
Weck mich auf,Samy Deluxe,Hip-Hop,343226
Jein,Fettes Brot,Hip-Hop,354133
Im Ascheregen,Casper,Hip-Hop,299026
Du bist Boss,Kollegah,Hip-Hop,163506
Kompass ohne Norden,Prinz Pi,Hip-Hop,252786
Walpurgisnacht,K.I.Z,Hip-Hop,301173
Schmetterling,Bushido,Hip-Hop,232226
Hinterland,Casper,Hip-Hop,235186
Liebes Lied,Beginner,Hip-Hop,254080
Troy,Die Fantastischen Vier,Hip-Hop,269840
Neuruppin,K.I.Z,Hip-Hop,323253
Klar,Jan Delay,Hip-Hop,295440
"Irgendwie, Irgendwo, Irgendwann",Jan Delay,Hip-Hop,330409
Kimnotyze,DJ Tomekk,Hip-Hop,209626
Nur noch Gucci,Capital Bra,Hip-Hop,212506
Bossaura,Kollegah,Hip-Hop,364720
Kokaina,Miami Yacine,Hip-Hop,201979
Dior 2001,RIN,Hip-Hop,192941
Willst du,Alligatoah,Hip-Hop,218964
Von Party zu Party,SXTN,Hip-Hop,224186
2002,Sido,Hip-Hop,237157
Jim Beam & Voddi,AK AUSSERKONTROLLE,Hip-Hop,214253
Neymar,Capital Bra,Hip-Hop,263646
Bleib in der Schule,Trailerpark,Hip-Hop,265494
Bongzimmer,SXTN,Hip-Hop,286826
Bon Voyage,Miami Yacine,Hip-Hop,150089
Hurra die Welt geht unter,K.I.Z,Hip-Hop,284693
CL500,Gzuz,Hip-Hop,151600
Hass Frau,SXTN,Hip-Hop,237477
Eisblock,Yung Hurn,Hip-Hop,183512
Nullkommaneun,SSIO,Hip-Hop,232434
Flouz kommt Flouz geht,Nimo,Hip-Hop,190590
Fick ihn doch,Alligatoah,Hip-Hop,232840
Bros,RIN,Hip-Hop,196106
Affalterbach,Shindy,Hip-Hop,174159
Ausziehen,SXTN,Hip-Hop,178720
Ponny,Yung Hurn,Hip-Hop,162600
Sex ohne Grund,Ali Bumaye,Hip-Hop,187760
Was du Liebe nennst,Bausa,Hip-Hop,203630
Rotterdam,Miami Yacine,Hip-Hop,148929
Lass sie tanzen (Square Dance),Ali As,Hip-Hop,225853
Ya Salam,Kurdo,Hip-Hop,218600
Ahnma,Beginner,Hip-Hop,253680
Andere Liga,RAF Camora,Hip-Hop,221965
Deine Mutter,Kool Savas,Hip-Hop,183349
Melatonin,Sido,Hip-Hop,184946
Leck Sibbi,Nimo,Hip-Hop,213001
Pass auf wen du liebst,Ufo361,Hip-Hop,209449
Mary,Bausa,Hip-Hop,158282
Bianco,Yung Hurn,Hip-Hop,234171
Von den fernen Bergen,Ali As,Hip-Hop,198117
Magisch,Olexesh,Hip-Hop,247708
Nie wieder,Nimo,Hip-Hop,280016
Melodien,Capital Bra,Hip-Hop,159517
Halbmond,Kurdo,Hip-Hop,205960
Babygirl,Shindy,Hip-Hop,170992
Warnung,Kontra K,Hip-Hop,194307
Blackberry Sky,Eno,Hip-Hop,156746
9mm,Gzuz,Hip-Hop,185733
Beverly Hills,Ufo361,Hip-Hop,200926
Bljad,Sido,Hip-Hop,185558
31. Dezember,Shindy,Hip-Hop,234000
Geh meinen Weg,Luciano,Hip-Hop,262893
Rendezvous,Kurdo,Hip-Hop,225346
Diamant - Love Hotel Band,Yung Hurn,Hip-Hop,208421
Prollz,Gzuz,Hip-Hop,165386
Dreams,Shindy,Hip-Hop,246293
Das Buch,Sido,Hip-Hop,185455
Lelele,Azet,Hip-Hop,190341
Jetzt rufst du an,Loredana,Hip-Hop,151887
Holland,257ers,Hip-Hop,188613
Ehrenlos,K.I.Z,Hip-Hop,265560
Stone Island,Lil Lano,Hip-Hop,162783
Shot,Ufo361,Hip-Hop,224400
Wie Falco,Nimo,Hip-Hop,252960
Ballin,Luciano,Hip-Hop,198280
Oder nicht,Kontra K,Hip-Hop,211598
Kriminell,Azet,Hip-Hop,204346
Sonnenbank Flavour,Bushido,Hip-Hop,220426
Chabos wissen wer der Babo ist,Haftbefehl,Hip-Hop,139908
CL500,Gzuz,Hip-Hop,151600
Meer,Luciano,Hip-Hop,177253
Schlechtes Vorbild,Sido,Hip-Hop,206386
Wieder Lila,Samra,Hip-Hop,188057
Nullkommaneun,SSIO,Hip-Hop,232434
RADW,Haftbefehl,Hip-Hop,197133
Schnapp!,Gzuz,Hip-Hop,167906
Vanilla Sky,Hanybal,Hip-Hop,193760
Rotterdam,Miami Yacine,Hip-Hop,148929
Nie wieder,Nimo,Hip-Hop,280016
A.S.S.N.,AK AUSSERKONTROLLE,Hip-Hop,191266
